squirrel_id,trapping_id,year,vial_number,poop_id,poop_time,comments,problem_duplicate
21137,144025,2017,1,L0971,1153,PV L0971; PT 1153h,FALSE
21329,142538,2017,1,L0972,1327,PV L0972; PT 1327h,FALSE
13097,142974,2017,1,L0973,1234,PV L0973; PT 1234h,FALSE
22445,143251,2017,1,L0974,1212,PV L0974; PT 1212h,FALSE
21964,143506,2017,1,L0975,1156,PV L0975; PT1156h,FALSE
20447,142823,2017,1,L0977,1313,PV L0977; PT 1313h,FALSE
20353,143994,2017,1,L0978,957,PV L0978; PT 957h,FALSE
19907,144245,2017,1,L0979,1350,PV L0979; PT 1350h,FALSE
22285,142597,2017,1,L0980,1200,PV L0980 PT1200h,FALSE
22449,143252,2017,1,L0981,1248,PV L0981; PT 1248h,FALSE
21396,142686,2017,1,L0982,1405,PV L0982; PT 1405h,FALSE
20734,142642,2017,1,L0983,1429,PV L0983; PT 1429h,FALSE
22062,143456,2017,1,L0984,1202,PV L0984; PT 1202h,FALSE
11976,143167,2017,1,L0985,1308,PV L0985; PT 1308h,FALSE
21364,143248,2017,1,L0986,1158,PV L0986; PT 1158h; P0 SU,FALSE
22015,142723,2017,1,L0987,1352,PV L0987; PT 1352h,FALSE
22309,146359,2017,1,L0988,1056,PV L0988; PT 1056h,FALSE
20632,144748,2017,1,L0990,1128,PV L0990; PT 1128h,FALSE
19561,142762,2017,1,L0991,1206,PV L0991; PT 1206h,FALSE
20804,143905,2017,1,L0992,1055,PV L0992; PT 1055h,FALSE
21023,143071,2017,1,L0993,1232,PV L0993; PT 1232h,FALSE
21377,142936,2017,1,L0995,1159,PV L0995; PT 1159h,FALSE
22591,143781,2017,1,L0996,1323,PV L0996; PT 1323h,FALSE
20950,142613,2017,1,L0997,1239,PV L0997; PT 1239h,FALSE
21921,142729,2017,1,L0998,1454,PV L0998; PT 1454h,FALSE
22165,146198,2017,1,L1000,1112,PV L1000; PT 1112h,FALSE
22425,143460,2017,1,L1001,1250,PV L1001; PT 1250h; big P1,FALSE
20750,142987,2017,1,L1002,1256,No weight; PV L1002; PT 1256h,FALSE
22425,143459,2017,1,L1003,1312,PV L1003; PT 1312h,FALSE
21342,143551,2017,1,L1004,1314,PV L1004; PT 1314; HA then TO,FALSE
20267,142842,2017,1,L1005,1355,PV L1005; PT 1355h,FALSE
20072,143257,2017,1,L1006,1300,PV L1006; PT 1300h,FALSE
21964,143262,2017,1,L1007,1238,PV L1007; PT 1238h,FALSE
21046,143072,2017,1,L1008,1056,PV L1008; PT 1056h,FALSE
20295,143118,2017,1,L1009,1831,PV L1009; PT 1831h,FALSE
21382,143164,2017,1,L1010,1251,PV L1010; PT 1251h,FALSE
21934,143559,2017,1,L1011,1042,PV L1011; PT1042h,FALSE
21294,143075,2017,1,L1012,1122,PV L1012; PT 1122h,FALSE
20231,143296,2017,1,L1013,1110,PV L1013; PT 1110h,FALSE
20732,143006,2017,1,L1014,1353,PV L1014; PT 1353h,FALSE
20782,142918,2017,1,L1015,1420,PV L1015; PT 1420h,FALSE
19432,143085,2017,1,L1016,1144,PV L1016; PT 1144h,FALSE
20889,142988,2017,1,L1017,1140,PV L1017; PT 1140h,FALSE
20873,143069,2017,1,L1018,1257,PV L1018; PT 1257h,FALSE
21086,142946,2017,1,L1019,1310,PV L1019; PT 1310h,FALSE
13246,143465,2017,1,L1020,1210,PV L1020; PT 1210h,FALSE
20182,143058,2017,1,L1021,1101,PV L1021; PT 1101h,FALSE
12318,143082,2017,1,L1022,1300,PV L1022; PT 1300h,FALSE
20415,143060,2017,1,L1023,929,PV L1023; PT 0929h,FALSE
13445,144138,2017,1,L1024,1217,PV L1024; PT 1217h,FALSE
20385,144979,2017,1,L1025,1006,PV L1025; PT 1006h,FALSE
22458,143025,2017,1,L1026,1131,PV L1026; PT 1131h,FALSE
22076,143521,2017,1,L1027,1047,PV L1027; PT 1047h,FALSE
22358,143794,2017,1,L1028,1101,PV L1028; PT 1101h,FALSE
20474,143298,2017,1,L1030,1152,PV L1030; PT 1152h,FALSE
22024,143302,2017,1,L1031,1242,PV L1031; PT 1242h,FALSE
11772,142838,2017,1,L1032,1246,PV L1032: PT 1246h,FALSE
13427,143331,2017,1,L1033,1316,PV L1033; PT 1316h,FALSE
22189,145885,2017,1,L1034,1016,PV L1034; PT 1016h,FALSE
13567,143466,2017,1,L1035,1036,PV L1035; PT 1036h,FALSE
21365,143163,2017,1,L1036,1334,PV L1036; PT 1334h,FALSE
22167,143037,2017,1,L1037,1151,PV L1037; PT1151h,FALSE
22119,143286,2017,1,L1038,1158,PV L1038; PT 1158h,FALSE
20904,143864,2017,1,L1039,1258,PV L1039; PT 1258h,FALSE
13293,143200,2017,1,L1040,1141,PV L1040; PT 1141h,FALSE
21821,143520,2017,1,L1041,1021,PV L1041; PT 1021h,FALSE
20603,144961,2017,1,L1042,1128,PV L1042; PT 1128h,FALSE
20475,146052,2017,1,L1043,914,PV L1043; PT 0914h,FALSE
20138,142914,2017,1,L1044,1230,PV L1044; PT 1230h,FALSE
20778,143001,2017,1,L1045,1107,PV L1045; PT 1107h,FALSE
19587,143183,2017,1,L1046,1108,PV L1046; PT 1108h,FALSE
21085,143129,2017,1,L1047,1316,PV L1047; PT 1316h,FALSE
12565,143227,2017,1,L1048,1239,PV L1048; PT 1239h,FALSE
12180,143766,2017,1,L1049,1030,PV L1049; PT 1030h; Big P2,FALSE
20488,143184,2017,1,L1050,1116,PV L1050; PT 1116h,FALSE
21990,143566,2017,1,L1051,1200,PV L1051; PT 1200h,FALSE
21003,143600,2017,1,L1052,1203,PV L1052; PT 1203,FALSE
19275,143340,2017,1,L1053,1326,PV L1053; PT 1326h,FALSE
20601,143259,2017,1,L1054,1120,PV L1054; PT 1120h,FALSE
20148,145371,2017,1,L1055,1055,PV L1055; PT 1055h,FALSE
21969,143014,2017,1,L1056,1101,PV L1056; PT 1101h,FALSE
19926,143056,2017,1,L1058,1346,PV L1058; PT 1346h,FALSE
22026,143394,2017,1,L1059,1314,PV L1059; PT 1314h,FALSE
20061,143599,2017,1,L1060,1030,PV L1060; PT 1030h,FALSE
22558,143135,2017,1,L1061,1107,PV L1061; PT 1107h,FALSE
20440,144008,2017,1,L1062,1010,PV L1062; PT 1010h,FALSE
21982,143032,2017,1,L1063,1329,PV L1063; PT1329h,FALSE
21240,142989,2017,1,L1064,1241,No weight; PV L1064; PT 1241h,FALSE
20504,143161,2017,1,L1065,1348,PV L1065; PT 1348h,FALSE
19308,143293,2017,1,L1066,1237,PV L1066; PT 1237h,FALSE
12012,143004,2017,1,L1067,1434,PV L1067; PT 1434h,FALSE
12974,143084,2017,1,L1068,1129,PV L1068; PT 1129h,FALSE
20603,143185,2017,1,L1069,1152,PV L1069; PT 1152h,FALSE
22059,143285,2017,1,L1070,1257,PV L1070; PT 1257h,FALSE
19611,143172,2017,1,L1071,1410,PV L1071; PT 1410h,FALSE
19766,143820,2017,1,L1072,1205,PV L1072; PT 1205h,FALSE
11375,144001,2017,1,L1073,1057,PV L1073; PT 1057h,FALSE
21783,143131,2017,1,L1074,1126,PV L1074; PT 1126h,FALSE
22039,143089,2017,1,L1075,1211,PV L1075; PT 1211h,FALSE
19427,142943,2017,1,L1076,1035,PV L1076; PT 1035h,FALSE
21199,143672,2017,1,L1077,1115,PV L1077; PT 1115h,FALSE
13268,143616,2017,1,L1078,1132,PV L1078; PT 1132h,FALSE
20836,143121,2017,1,L1079,1708,PV L1079; PT 1708h,FALSE
22111,143312,2017,1,L1080,1151,PV L1080; PT 1151h,FALSE
21941,143560,2017,1,L1081,1217,PV L1081; PT 1217h,FALSE
20183,143059,2017,1,L1082,1152,PV L1082; PT 1152h,FALSE
22189,143038,2017,1,L1083,1122,PV L1083; PT 1122h,FALSE
20601,144960,2017,1,L1084,1242,PV L1084; PT 1242h,FALSE
13023,143291,2017,1,L1085,1044,PV L1085; PT 1044h,FALSE
19976,143386,2017,1,L1086,1040,PV L1086; PT 1040h,FALSE
20566,143346,2017,1,L1087,1346,PV L1087; PT 1346h,FALSE
20525,143902,2017,1,L1088,1040,PV L1088; PT 1040h,FALSE
13208,147633,2017,1,L1089,824,"PV L1089; PT 0824; wet, nips looked lac",FALSE
11874,143635,2017,1,L1090,1311,PV L1090; PT 1311h,FALSE
20841,144010,2017,1,L1092,1204,PV L1092; PT 1204h,FALSE
20950,143322,2017,1,L1093,1116,PV L1093; PT 1116h; P0 SU,FALSE
21366,143240,2017,1,L1095,1057,PV L1095; PT 1057h,FALSE
12604,143615,2017,1,L1096,1058,PV L1096; PT 1058h,FALSE
20062,143583,2017,1,L1097,1222,PV L1097; PT 1222h,FALSE
22537,143289,2017,1,L1099,1110,PV L1099; PT 1110h,FALSE
12072,144793,2017,1,L1100,955,PV L1100; PT 0955h,FALSE
13140,143054,2017,1,L1101,1328,PV L1101; PT 1328h,FALSE
20051,142913,2017,1,L1102,1422,PV L1102; PT 1422h,FALSE
21366,142927,2017,1,L1103,1200,PV L1103; PT 1200h; no wt,FALSE
21981,143016,2017,1,L1104,1050,PV L1104; PT 1050h,FALSE
21967,143013,2017,1,L1105,1050,PV L1105; PT 1050h,FALSE
13450,143189,2017,1,L1106,1052,PV L1106; PT 1052h,FALSE
20289,143220,2017,1,L1107,1144,PV L1107; PT 1144h,FALSE
22352,142924,2017,1,L1108,1449,PV L1108; PT 1449h,FALSE
21281,143177,2017,1,L1109,1348,PV L1109; PT 1348h,FALSE
22076,143063,2017,1,L1110,1240,PV L1110; PT 1240h,FALSE
13229,143270,2017,1,L1111,1028,PV L1111; PT 1028h,FALSE
21868,143603,2017,1,L1112,1153,PV L1112; PT 1153h,FALSE
19334,142942,2017,1,L1113,1119,PV L1113; PT 1119h,FALSE
20047,144006,2017,1,L1114,1250,PV L1114; PT 1250h,FALSE
12604,143380,2017,1,L1115,1123,PV L1115; PT 1123h,FALSE
21964,143088,2017,1,L1116,1324,PV L1116; PT 1324h,FALSE
19649,143364,2017,1,L1117,1344,PV L1117; PT 1344h,FALSE
20628,143067,2017,1,L1118,1209,PV L1118; PT 1209h,FALSE
19988,142912,2017,1,L1119,1326,PV L1119; PT 1326h,FALSE
22458,148925,2017,1,L1120,920,PV L1120; PT 920 h; released,FALSE
22553,143811,2017,1,L1121,1049,PV L1121; PT 1049h,FALSE
22166,143892,2017,1,L1122,1138,PV L1122; PT 1138h,FALSE
22111,143035,2017,1,L1124,1356,PV L1124; Pt 1356h,FALSE
20751,142844,2017,1,L1126,1344,PV L1126; PT 1344h,FALSE
19976,143127,2017,1,L1127,1152,PV L1127; PT 1152h,FALSE
21223,143074,2017,1,L1128,1218,PV L1128; PT 1218h,FALSE
19981,143273,2017,1,L1129,1127,PV L1129; PT 1127h,FALSE
12435,143169,2017,1,L1130,1235,PV L1130; PT 1235,FALSE
19509,142985,2017,1,L1132,1349,PV L1132; PT 1349h,FALSE
22224,143473,2017,1,L1133,1347,PV L1133; PT 1347h,FALSE
22574,143439,2017,1,L1134,1408,PV L1134; PT 1408h,FALSE
21970,143015,2017,1,L1135,1404,PV L1135; PT 1404h,FALSE
21465,143223,2017,1,L1136,1047,PV L1136; PT1047h,FALSE
22166,143022,2017,1,L1139,1331,PV L1139; PT 1331,FALSE
20411,142917,2017,1,L1141,1441,PV L1141; PT 1441h,FALSE
22507,143109,2017,1,L1142,1721,PV L1142; PT 1721h,FALSE
21967,143308,2017,1,L1143,1220,PV L1143; PT 1220h,FALSE
12095,142940,2017,1,L1144,1023,PV L1144; PT 1023h,FALSE
13112,142996,2017,1,L1145,1238,PV L1145; PT 1238h,FALSE
19601,143443,2017,1,L1146,1843,PV L1146; PT 1843h,FALSE
13625,143801,2017,1,L1147,1218,PV L1147; PT 1218h,FALSE
20265,143497,2017,1,L1148,1240,PV L1148; PT 1240h,FALSE
12357,144411,2017,1,L1150,1239,PV L1150; PT 1239h,FALSE
21492,143611,2017,1,L1151,1151,PV L1151; PT 1151h,FALSE
21941,143027,2017,1,L1152,1057,PV L1152; PT1057h,FALSE
21952,143012,2017,1,L1153,1039,PV L1153; PT 1039h,FALSE
21350,143076,2017,1,L1154,1353,PV L1154; PT 1353h,FALSE
22075,143018,2017,1,L1155,1413,PV L1155; PT 1413h,FALSE
20051,143057,2017,1,L1156,1026,PV L1156; PT 1026h,FALSE
12072,144175,2017,1,L1157,1135,PV L1157; PT 1135h,FALSE
22527,143064,2017,1,L1158,1311,PV L1158; PT 1311h,FALSE
13567,142908,2017,1,L1159,1034,PV L1159; PT 1034h,FALSE
20385,144183,2017,1,L1160,1147,PV L1160; PT 1147h,FALSE
12095,144722,2017,1,L1161,1212,PV L1161; PT 1212h,FALSE
20537,142925,2017,1,L1162,1413,PV L1162; PT 1413h; no wt,FALSE
13208,143627,2017,1,L1163,1024,PV L1163; PT 1024h,FALSE
20069,142839,2017,1,L1164,1300,PV L1164; PT 1300h,FALSE
20632,144019,2017,1,L1165,1221,PV L1165; PT 1221h,FALSE
19764,143230,2017,1,L1166,1119,PV L1166; PT 1119h,FALSE
20409,143274,2017,1,L1167,1225,PV L1167; PT 1225h,FALSE
21488,143657,2017,1,L1168,1120,PV L1168; PT 1120h,FALSE
21578,143078,2017,1,L1169,1045,PV L1169; PT 1045h,FALSE
21505,144431,2017,1,L1170,1110,PV L1170; PT 1110h,FALSE
12357,144890,2017,1,L1171,1035,PV L1171; PT 1035h,FALSE
21964,142847,2017,1,L1172,1330,PV L1172; PT 1330,FALSE
20914,143368,2017,1,L1173,1116,PV L1173; PT 1116,FALSE
19421,142984,2017,1,L1174,1143,PV L1174; PT 1143h,FALSE
20241,142841,2017,1,L1176,1233,PV L1176; PT 1233h,FALSE
20180,143677,2017,1,L1177,1307,PV L1177; PT 1307h; L front leg injury,FALSE
22575,143483,2017,1,L1180,1232,PV L1180; PT 1232h,FALSE
21821,142947,2017,1,L1181,1245,PV L1181; PT 1245h,FALSE
20148,143496,2017,1,L1182,1206,PV L1182;PT 1206h,FALSE
13229,143637,2017,1,L1183,1322,PV L1183; PT 1322h,FALSE
13228,143269,2017,1,L1184,1015,PV L1184; PT 1015h,FALSE
20967,143108,2017,1,L1185,1749,PV L1185; PT 1749h,FALSE
21942,143306,2017,1,L1187,1259,PV L1187; PT 1259h,FALSE
20234,143010,2017,1,L1188,1739,PV L1188; PT 1739h,FALSE
21274,143610,2017,1,L1189,1206,PV L1189; PT 1206h,FALSE
12435,143768,2017,1,L1190,1039,PV L1190; PT 1039,FALSE
23236,148960,2017,1,L1191,1058,PV L1191; PT 1058 h; no DNA,FALSE
13140,142907,2017,1,L1192,1243,PV L1192; PT 1243h,FALSE
20873,143007,2017,1,L1193,1323,PV L1193; PT 1323h,FALSE
22101,143034,2017,1,L1194,1257,PV L1194; PT 1257h,FALSE
20873,143003,2017,1,L1195,949,PV L1195; PT 0949h,FALSE
21023,143277,2017,1,L1196,1042,PV L1196; PT 1042h,FALSE
19926,142911,2017,1,L1197,1224,PV L1197; PT 1224h,FALSE
20865,143421,2017,1,L1198,1314,PV L1198; PT 1314h,FALSE
22526,142949,2017,1,L1199,1045,PV L1199; PT 1045h,FALSE
12037,143330,2017,1,L1200,1300,PV L1200; PT1300h,FALSE
21969,143565,2017,1,L1201,1103,PV L1201; PT 1103h,FALSE
19427,143055,2017,1,L1202,1117,PV L1202; PT 1117h,FALSE
20014,143128,2017,1,L1203,1201,PV L1203; PT 1201h,FALSE
12697,144412,2017,1,L1204,1231,PV L1204; PT 1231h,FALSE
21007,143070,2017,1,L1205,1153,PV L1205; PT 1153h,FALSE
20046,144005,2017,1,L1206,1044,PV L1206; PT 1044h,FALSE
13246,143188,2017,1,L1207,1220,PV L1207; PT 1220h,FALSE
21933,143305,2017,1,L1208,1114,PV L1208; PT 1114h; other sq rattled @ mid,FALSE
21944,143888,2017,1,L1209,1158,PV L1209; PT 1158,FALSE
22005,143062,2017,1,L1210,1216,PV L1210; PT 1216h,FALSE
21952,143690,2017,1,L1211,1033,PV L1211;PT 1033h,FALSE
22073,143699,2017,1,L1212,1047,PV L1212; PT 1047h,FALSE
11239,143255,2017,1,L1213,1102,PV L1213; PT 1102h,FALSE
12357,143083,2017,1,L1214,1349,PV L1214; PT 1349h,FALSE
20921,142926,2017,1,L1216,1457,PV L1216; PT 1457h; no wt,FALSE
20159,143711,2017,1,L1217,1118,PV L1217; PT 1118h,FALSE
19561,143545,2017,1,L1218,1037,PV L1218; PT 1037h,FALSE
13445,143159,2017,1,L1219,1123,PV L1219; PT 1123h,FALSE
20829,142846,2017,1,L1221,1210,PV L1221; PT 1210h,FALSE
20749,142986,2017,1,L1222,1205,PV L1222; PT 1205h,FALSE
20685,142999,2017,1,L1223,1038,PV L1223; PT 1038h,FALSE
22384,143272,2017,1,L1224,1030,PV L1224; PT 1030h,FALSE
19881,143546,2017,1,L1226,1139,PV L1226; PT 1139h,FALSE
11962,143081,2017,1,L1227,1114,PV L1227; PT 1114h,FALSE
20977,144604,2017,1,L1228,1035,PV L1228; PT 1035h,FALSE
20778,143068,2017,1,L1229,1243,PV L1229; PT 1243h,FALSE
21355,143552,2017,1,L1230,1107,PV L1230; PT 1107h,FALSE
21155,143073,2017,1,L1231,1308,PV L1231; PT 1308h,FALSE
19991,143402,2017,1,L1232,1316,PV L1232; PT 1316h,FALSE
20362,144058,2017,1,L1233,1145,PV L1233; PT 1145,FALSE
21910,143481,2017,1,L1234,1238,PV L1234; PT 1238h,FALSE
11375,142983,2017,1,L1237,1043,PV L1237; PT 1043h,FALSE
21952,143307,2017,1,L1240,1232,PV L1240; PT 1232h,FALSE
22001,143165,2017,1,L1241,1212,PV L1241; PT 1212h,FALSE
22508,143575,2017,1,L1242,1049,PV L1242; PT 1049h,FALSE
20409,147445,2017,1,L1243,1056,PV L1243; PT 1056h,FALSE
21895,143086,2017,1,L1244,1059,PV L1244; PT 1059h,FALSE
21169,143450,2017,1,L1245,1300,PV L1245; PT 1300h,FALSE
20867,143162,2017,1,L1246,1407,PV L1246; PT 1407h,FALSE
21816,143437,2017,1,L1247,1259,PV L1247; PT 1259h,FALSE
22447,143008,2017,1,L1248,1423,PV L1248; PT 1423h,FALSE
21904,143196,2017,1,L1249,1229,PV L1249; PT 1229h,FALSE
11737,143186,2017,1,L1250,1147,PV L1250; PT 1147h,FALSE
19404,143294,2017,1,L1251,1308,PV L1251; PT 1308h,FALSE
22274,144030,2017,1,L1254,942,PV L1254; PT 0942h,FALSE
20914,144141,2017,1,L1255,1123,PV L1255; PT 1123h,FALSE
20138,143295,2017,1,L1256,1235,PV L1256; PT 1235h,FALSE
21022,143275,2017,1,L1257,1050,PV L1257; PT 1050h,FALSE
20267,143760,2017,1,L1259,1213,PV L1259; PT 1213h,FALSE
20061,144347,2017,1,L1260,942,PV L1260; PT 942h,FALSE
12604,143124,2017,1,L1261,1147,PV L1261; PT 1147h,FALSE
13023,143800,2017,1,L1262,1124,PV L1262; PT 1124h,FALSE
11678,143489,2017,1,L1263,1138,PV L1263; PT 1138h,FALSE
20148,143203,2017,1,L1264,1157,PV L1264; PT 1157h,FALSE
12651,144264,2017,1,L1265,1023,PV L1265; PT 1023h,FALSE
20978,143470,2017,1,L1266,1406,PV L1266; PT 1406h,FALSE
20967,143405,2017,1,L1267,1217,PV L1267; PT 1217h,FALSE
20255,143345,2017,1,L1269,1301,PV L1269; PT 1301h,FALSE
22230,143313,2017,1,L1270,1127,PV L1270; PT 1127h,FALSE
19921,143399,2017,1,L1271,1044,PV L1271; PT 1044h,FALSE
13129,143441,2017,1,L1272,1847,PV L1272; PT 1847h,FALSE
22495,143795,2017,1,L1273,1052,PV L1273; PT 1052h; P0 SU,FALSE
22002,143407,2017,1,L1274,1108,PV L1274; PT 1108h,FALSE
21354,144365,2017,1,L1275,1042,PV L1275; PT 1042h,FALSE
21153,143195,2017,1,L1276,1153,PV L1276; PT 1153h,FALSE
21342,143239,2017,1,L1277,1103,PV L1277; PT 1103h,FALSE
22157,143522,2017,1,L1278,1322,PV L1278; PT 1322h,FALSE
19398,143341,2017,1,L1279,1242,PV L1279; PT 1242h,FALSE
13412,143363,2017,1,L1280,1134,PV L1280; PT 1134h,FALSE
20977,143815,2017,1,L1281,1106,PV L1281; PT 1106h,FALSE
20863,143194,2017,1,L1282,1121,PV L1282; PT 1121h,FALSE
22510,143807,2017,1,L1284,1102,PV L1284; PT 1102h,FALSE
20163,143403,2017,1,L1285,1219,PV L1285; PT 1219h,FALSE
22219,143458,2017,1,L1286,1346,PV L1286; PT 1346,FALSE
20823,143206,2017,1,L1288,1148,PV L1288; PT 1148h,FALSE
21029,143222,2017,1,L1289,1210,PV L1289; PT 1210h,FALSE
13140,143464,2017,1,L1290,1125,PV L1290; PT 1125h,FALSE
20264,143332,2017,1,L1291,1143,PV L1291;PT 1143h,FALSE
12827,143228,2017,1,L1292,1247,PV L1292; PT 1247h,FALSE
20703,143487,2017,1,L1293,1729,PV L1293; PT 1729h,FALSE
12605,143282,2017,1,L1294,1242,PV L1294; PT 1242,FALSE
20529,143501,2017,1,L1295,1149,PV L1295; PT1149h,FALSE
22033,144086,2017,1,L1296,1129,PV L1296; PT 1129h,FALSE
21246,143406,2017,1,L1297,1118,PV L1297; PT 1118h,FALSE
22209,143199,2017,1,L1298,1136,PV L1298; PT 1136h,FALSE
20264,143218,2017,1,L1299,1109,PV L1299; PT 1109h,FALSE
20475,143976,2017,1,L1300,1227,PV L1300; PT 1227h,FALSE
21039,143207,2017,1,L1301,1050,PV L1301;PT1050h,FALSE
21998,143225,2017,1,L1302,1056,PV L1302; PT1056h,FALSE
19611,143597,2017,1,L1303,1254,PV L1303; PT 1254h,FALSE
21257,143238,2017,1,L1304,1148,PV L1304; PT 1148h; TO down A,FALSE
19404,143398,2017,1,L1305,1301,PV L1305; PT 1301h,FALSE
20632,143231,2017,1,L1307,1135,PV L1307; PT 1135h,FALSE
20229,143193,2017,1,L1308,1112,PV L1308; PT 1112h,FALSE
20287,143335,2017,1,L1309,1213,PVL1309; PT 1213h,FALSE
20307,143388,2017,1,L1310,1238,PV L1310; PT 1238h,FALSE
21924,143818,2017,1,L1312,1043,PV L1312; PT 1043h,FALSE
19311,143467,2017,1,L1313,1309,PV L1313; PT 1309h,FALSE
20919,143235,2017,1,L1314,1231,PV L1314; PT 1231h,FALSE
11375,143429,2017,1,L1315,1211,PV L1315; PT 1211h,FALSE
21387,143279,2017,1,L1316,1241,PV L1316; PT 1241h,FALSE
22015,143507,2017,1,L1317,1217,PV L1317; PT 1217h,FALSE
22010,143132,2017,1,L1318,1055,PV L1318; PT 1055h,FALSE
21493,143393,2017,1,L1319,1148,PV L1319; PT 1148h,FALSE
11998,143647,2017,1,L1321,1131,PV L1321; PT 1131h,FALSE
20635,143366,2017,1,L1322,1255,PV L1322; PT 1255h,FALSE
22369,143556,2017,1,L1323,1230,PV L1323; PT 1230h,FALSE
21128,143284,2017,1,L1324,1141,PV L1324; PT 1141h,FALSE
21968,143693,2017,1,L1325,1137,PV L1325; PT 1137h,FALSE
21354,143130,2017,1,L1326,1254,PV L1326; PT 1254h,FALSE
20047,143640,2017,1,L1327,1051,PV L1327; PT 1051h,FALSE
21364,143655,2017,1,L1328,1103,PV L1328; PT 1103h,FALSE
13466,143229,2017,1,L1330,1208,PV L1330; PT 1208h,FALSE
20014,143387,2017,1,L1331,1048,PV L1331; PT 1048h,FALSE
22073,143311,2017,1,L1332,1210,PV L1332; PT 1210h,FALSE
11976,144344,2017,1,L1333,1140,PV L1333; PT 1140h,FALSE
13567,143190,2017,1,L1334,1103,PV L1334; PT 1103h,FALSE
21377,143241,2017,1,L1335,1143,PV L1335; PT 1143h,FALSE
20267,143219,2017,1,L1336,,PV L1336,FALSE
21465,144299,2017,1,L1337,1101,PV L1337; PT 1101h,FALSE
20920,143236,2017,1,L1339,1127,PV L1339; PT 1127h,FALSE
22076,143347,2017,1,L1340,1057,PV L1340; PT 1057h,FALSE
21921,143778,2017,1,L1341,1150,PV L1341; PT 1150h; Big P2,FALSE
22274,143242,2017,1,L1342,1210,PV L1342; PT 1210h,FALSE
20760,143503,2017,1,L1344,1253,PV L1344; PT 1253h,FALSE
21223,143278,2017,1,L1345,1102,PV L1345; PT 1102h,FALSE
20602,143502,2017,1,L1346,1230,PV L1346h; PT 1230h,FALSE
21795,144460,2017,1,L1347,1046,PV L1347; PT 10467h,FALSE
21578,143823,2017,1,L1349,1005,PV L1349; PT 1005h,FALSE
12653,143662,2017,1,L1350,1257,PV L1350; PT 1257h,FALSE
12185,143512,2017,1,L1351,1151,PV L1351; PT 1151h,FALSE
21075,143680,2017,1,L1353,1218,PV L1353; PT 1218h,FALSE
20488,143608,2017,1,L1354,1228,PV L1354; PT 1228h,FALSE
21970,144282,2017,1,L1355,1139,P1+; PV L1355; PT 1139h,FALSE
20295,143667,2017,1,L1356,1020,PV L1356; PT 1020h,FALSE
20486,143500,2017,1,L1357,1109,PV L1357; PT 1109h,FALSE
22137,143573,2017,1,L1359,1247,PV L1359; PT 1247h,FALSE
21137,143550,2017,1,L1360,1255,PV L1360; PT 1255h,FALSE
19553,143606,2017,1,L1362,1122,PV L1362; PT 1122h,FALSE
22593,143798,2017,1,L1363,1315,PV L1363; PT 1315,FALSE
20389,143499,2017,1,L1364,1123,PV L1364; PT 1123h,FALSE
12012,143896,2017,1,L1365,1231,PV L1365; PT 1231h,FALSE
20064,144318,2017,1,L1367,957,PV L1367; PT 0957h,FALSE
19702,144514,2017,1,L1369,1034,PV L1369; PT 1034h,FALSE
20233,144182,2017,1,L1370,1125,PV L1370; PT 1125h,FALSE
11737,143462,2017,1,L1372,1137,PV: L1372; PT 1137h,FALSE
21227,146881,2017,1,L1373,1105,PV L1373; PT 1105h,FALSE
21257,144027,2017,1,L1374,1106,PV L1374; PT 1106h,FALSE
21247,144026,2017,1,L1375,950,PV L1375; PT 0950h,FALSE
21953,143564,2017,1,L1377,1032,PV L1377; PT 1032h,FALSE
21344,143519,2017,1,L1378,1031,PV L1378; PT 1031h,FALSE
22458,143893,2017,1,L1379,1119,PV L1379; PT 1119h,FALSE
20688,144871,2017,1,L1380,953,PV L1380; PT 0953h,FALSE
22009,143908,2017,1,L1381,1013,PV L1381; PT 1013h,FALSE
20182,143516,2017,1,L1382,1113,PV L1382; PT 1113h,FALSE
22075,144283,2017,1,L1383,1154,PV L1383; PT 1154h,FALSE
22096,143981,2017,1,L1384,1155,PV L1384; PT 1155h,FALSE
21948,143561,2017,1,L1385,1327,PV L1385; PT1327h,FALSE
20732,143858,2017,1,L1386,1215,PV L1386; PT 1215h,FALSE
21350,143907,2017,1,L1387,1156,PV L1387; PT 1156h,FALSE
19702,143413,2017,1,L1389,1034,PV L1389; PT 1034h,FALSE
19583,144863,2017,1,L1390,933,PV L1390; PT 0933h,FALSE
21350,143424,2017,1,L1391,1212,PV L1391; PT 1212h,FALSE
20688,143586,2017,1,L1392,1028,PV L1392; PT 1028h,FALSE
21952,143563,2017,1,L1393,1238,PV L1393; PT 1238h,FALSE
22458,143705,2017,1,L1394,1320,PV L1394; PT 1320h,FALSE
21823,143428,2017,1,L1395,1236,PV L1395; PT 1236h,FALSE
20139,143468,2017,1,L1396,1050,PV L1396; PT 1050h,FALSE
19809,144398,2017,1,L1397,1218,PV L1397; PT 1218h; early P2,FALSE
12427,143661,2017,1,L1398,1104,PV L1398; PT 1104h,FALSE
13293,143756,2017,1,L1399,1124,PV L1399; PT 1124h,FALSE
22136,145775,2017,1,L1401,1022,PV L1401; PT 1022,FALSE
20241,144701,2017,1,L1402,1101,P??; lg nipples; PV L1402; PT 1101h,FALSE
20770,146889,2017,1,L1403,1022,PV L1403h; PT 1022h,FALSE
12435,150189,2017,1,L1404,1049,PV L1404 PT 1049,FALSE
